0.9900990099009901	1384.3333333333333
9.90990990990991	1550.0
17.355371900826448	1561.3333333333333
23.66412213740458	1721.0
29.078014184397162	1671.0
33.77483443708609	1772.6666666666667
37.88819875776397	1527.3333333333333
41.52046783625731	1345.3333333333333
44.751381215469614	1228.3333333333333
47.64397905759162	875.6666666666666
50.24875621890548	963.6666666666666
52.60663507109005	745.6666666666666
54.75113122171946	783.6666666666666
56.709956709956714	830.0
58.50622406639005	826.3333333333334
60.1593625498008	768.3333333333334
61.68582375478927	773.3333333333334
63.09963099630996	792.3333333333334
64.41281138790036	690.6666666666666
65.63573883161511	772.3333333333334
