0.9900990099009901	1948
9.90990990990991	2415
17.355371900826448	2881
23.66412213740458	3582
29.078014184397162	4316
33.77483443708609	4318
37.88819875776397	3579
41.52046783625731	3255
44.751381215469614	2946
47.64397905759162	1851
50.24875621890548	2097
52.60663507109005	1391
54.75113122171946	1458
56.709956709956714	1327
58.50622406639005	1522
60.1593625498008	1334
61.68582375478927	1326
63.09963099630996	1404
64.41281138790036	1064
65.63573883161511	1313
